epoch,steps,training step,training data,training loss,training prec1,training prec5,training error1,training error5,validation step,validation data,validation loss,validation prec1,validation prec5,validation error1,validation error5
247,96330,0.04663302531609168,0.011193523651514298,0.01749696501900848,99.4931891025641,100.0,0.5068108974358978,0.0,0.031483876554271845,0.0229694058623495,0.3861930028438568,92.05,99.75,7.950000000000003,0.25
248,96720,0.04603833785423866,0.011537532928662423,0.01794933268519787,99.52724358974359,100.0,0.4727564102564088,0.0,0.03219389613670639,0.021003611480133442,0.3860197013378143,91.81,99.76,8.189999999999998,0.23999999999999488
249,97110,0.046789002418518064,0.01065361071855594,0.017255945596246956,99.52123397435898,100.0,0.478766025641022,0.0,0.031984682324566416,0.022089689592771893,0.3872321416378021,91.92,99.82,8.079999999999998,0.18000000000000682
250,97500,0.04707610546014248,0.010947651740832207,0.01793647281622562,99.52323717948718,100.0,0.4767628205128176,0.0,0.03110040290446221,0.022326028799708887,0.38500850162506106,91.93,99.79,8.069999999999993,0.20999999999999375
251,97890,0.04571114625686254,0.011474015162541316,0.01699033987123328,99.54927884615384,100.0,0.4507211538461604,0.0,0.03207585781435423,0.022148621233203745,0.3855109482288361,91.93,99.78,8.069999999999993,0.21999999999999886
252,98280,0.04604636461306841,0.010921423863141965,0.017967120975029106,99.48116987179488,100.0,0.5188301282051242,0.0,0.03146234946914866,0.02145825760273994,0.38377886991500854,91.87,99.74,8.129999999999995,0.2600000000000051
253,98670,0.04598829990778214,0.011313349161392603,0.017528269355459952,99.50921474358974,100.0,0.4907852564102626,0.0,0.03212320653698112,0.023852565620518938,0.385472172498703,91.87,99.78,8.129999999999995,0.21999999999999886
254,99060,0.04667994731511825,0.011188491185506185,0.017809812497729675,99.50721153846153,100.0,0.492788461538467,0.0,0.031691617603543436,0.0218224736708629,0.3859921271800995,91.9,99.78,8.099999999999994,0.21999999999999886
255,99450,0.0466444302827884,0.010433060694963504,0.017036241830254976,99.53125,100.0,0.46875,0.0,0.031431451628479774,0.021844984609869462,0.38829807295799257,91.9,99.78,8.099999999999994,0.21999999999999886
256,99840,0.04646476048689622,0.010458710254767002,0.017647706819340015,99.50320512820512,100.0,0.4967948717948758,0.0,0.03194336347942111,0.020783991753300535,0.3858379939556122,91.9,99.8,8.099999999999994,0.20000000000000284
257,100230,0.045754296351701786,0.010619867153656789,0.017825911392589124,99.46714743589743,100.0,0.5328525641025692,0.0,0.03186703030067154,0.021778106689453125,0.38301597290039063,91.89,99.77,8.11,0.23000000000000398
258,100620,0.047834304662851185,0.011749680836995442,0.018451097385527995,99.46714743589743,100.0,0.5328525641025692,0.0,0.03215803073931344,0.022347610208052624,0.3848249384880066,91.98,99.78,8.019999999999996,0.21999999999999886
259,101010,0.04771185288062463,0.012057911432706393,0.01721504130639518,99.4891826923077,100.0,0.5108173076923066,0.0,0.0317721578139293,0.02258834355994116,0.38454999537467954,91.87,99.76,8.129999999999995,0.23999999999999488
260,101400,0.04764099243359688,0.010488634843092698,0.017699900046826745,99.50520833333333,99.9979967948718,0.4947916666666714,0.0020032051282043994,0.03596037550817562,0.02584844601305225,0.3827237513065338,92.01,99.78,7.989999999999995,0.21999999999999886
261,101790,0.04715157105372502,0.009560407125032866,0.018442725812276014,99.4951923076923,100.0,0.5048076923076934,0.0,0.03234102152570893,0.022439060331899907,0.3855182897567749,91.96,99.75,8.040000000000006,0.25
262,102180,0.04707072942684858,0.011240787995167268,0.016871940560686666,99.53125,100.0,0.46875,0.0,0.03255086609079868,0.022873446911196166,0.38478427529335024,91.89,99.79,8.11,0.20999999999999375
263,102570,0.046528396239647496,0.011751774029854016,0.018081892976382127,99.45713141025641,100.0,0.5428685897435912,0.0,0.03217565258847007,0.02112294752386552,0.3876628042221069,91.93,99.76,8.069999999999993,0.23999999999999488
264,102960,0.0462955511533297,0.011020163389352652,0.01742745012176247,99.51322115384616,100.0,0.4867788461538396,0.0,0.031726079651072055,0.02094924902614159,0.38808565459251404,91.86,99.79,8.14,0.20999999999999375
265,103350,0.046076527008643516,0.010880834017044459,0.01711586254816025,99.4931891025641,100.0,0.5068108974358978,0.0,0.031978531728816935,0.021891370604309856,0.3840377194881439,92.02,99.77,7.980000000000004,0.23000000000000398
266,103740,0.04606508597349509,0.00992431457226093,0.017778548273520593,99.50921474358974,100.0,0.4907852564102626,0.0,0.031843457040907464,0.02159536639346352,0.38727980942726137,91.94,99.78,8.060000000000002,0.21999999999999886
267,104130,0.04708179510556734,0.010157406024443797,0.01760351393873302,99.50320512820512,99.9979967948718,0.4967948717948758,0.0020032051282043994,0.0321758638454389,0.022341290606728084,0.38617030830383303,91.93,99.79,8.069999999999993,0.20999999999999375
268,104520,0.046432902874090735,0.010802791057488857,0.016744119430092186,99.55929487179488,100.0,0.4407051282051242,0.0,0.03221261350414421,0.023709964148605926,0.3862878319263458,91.88,99.79,8.120000000000005,0.20999999999999375
269,104910,0.046577842418964094,0.010432158372341058,0.01760290194846069,99.50921474358974,100.0,0.4907852564102626,0.0,0.032588515100599846,0.021708225902122787,0.3859133533477783,91.95,99.79,8.049999999999997,0.20999999999999375
270,105300,0.04733098653646616,0.010568533799587151,0.018344578464539386,99.46514423076923,100.0,0.5348557692307736,0.0,0.03288114221790169,0.022921924349627917,0.3847783199310303,91.92,99.75,8.079999999999998,0.25
271,105690,0.04749691914289426,0.010825696358313928,0.016780156918610328,99.54326923076923,100.0,0.4567307692307736,0.0,0.033248023141788534,0.023722835733920714,0.3841088825702667,91.95,99.78,8.049999999999997,0.21999999999999886
272,106080,0.04723462936205742,0.010709257614918245,0.017353836193871805,99.5673076923077,100.0,0.4326923076923066,0.0,0.032007781765128994,0.023366137395931196,0.38506398978233336,91.97,99.74,8.030000000000001,0.2600000000000051
273,106470,0.04646808795439891,0.01040635047814785,0.01715219595696395,99.53926282051282,100.0,0.4607371794871824,0.0,0.032520764990697934,0.022910109049157253,0.3844021425247192,91.93,99.78,8.069999999999993,0.21999999999999886
274,106860,0.0467861811319987,0.011311882581466284,0.01654237519758634,99.54126602564102,100.0,0.458733974358978,0.0,0.03224727473681486,0.02277085750917845,0.38433419213294984,91.95,99.78,8.049999999999997,0.21999999999999886
275,107250,0.04781319605998504,0.010764247943193484,0.017239612854348545,99.4931891025641,100.0,0.5068108974358978,0.0,0.03218606453907641,0.023221109486833404,0.3866387240409851,91.96,99.75,8.040000000000006,0.25
276,107640,0.047402258408375274,0.009759649863609901,0.017939901295213553,99.50721153846153,100.0,0.492788461538467,0.0,0.03257006029539471,0.023541516895535627,0.3850896202087402,92.02,99.79,7.980000000000004,0.20999999999999375
277,108030,0.04703135734949356,0.010258758373749562,0.016773939381341616,99.52524038461539,100.0,0.4747596153846132,0.0,0.032236518739145015,0.023163668717010113,0.385330289554596,91.9,99.75,8.099999999999994,0.25
278,108420,0.046860192983578415,0.010733880140842535,0.017137970418358843,99.5292467948718,100.0,0.4707532051282044,0.0,0.032131886180443096,0.02161913280245624,0.3836921149730682,91.92,99.75,8.079999999999998,0.25
279,108810,0.046937824518252645,0.010600015444633288,0.018295798431604338,99.48717948717949,100.0,0.512820512820511,0.0,0.03206979172139228,0.021275456947616383,0.3850126371383667,91.97,99.77,8.030000000000001,0.23000000000000398
280,109200,0.046618058131291315,0.011186948800698305,0.017480494196598348,99.49719551282051,100.0,0.502804487179489,0.0,0.03217587289930899,0.02407867999016484,0.38702495918273927,91.88,99.77,8.120000000000005,0.23000000000000398
281,109590,0.046249222755432126,0.010370685504033016,0.016821259795688093,99.54126602564102,100.0,0.458733974358978,0.0,0.03187373921841006,0.02178442025486427,0.3882118603229523,92.01,99.73,7.989999999999995,0.269999999999996
282,109980,0.04684793093265631,0.011487617859473595,0.017274739167008262,99.51722756410257,100.0,0.4827724358974308,0.0,0.03161722195299366,0.022193063663530955,0.3856221707344055,91.9,99.77,8.099999999999994,0.23000000000000398
283,110370,0.047217500515473194,0.01183913426521497,0.017372031599426498,99.48717948717949,100.0,0.512820512820511,0.0,0.03172893463810788,0.021345467507084714,0.3843668179035187,91.91,99.76,8.090000000000003,0.23999999999999488
284,110760,0.04770085505950145,0.013308537923372709,0.017193865884716313,99.52524038461539,100.0,0.4747596153846132,0.0,0.03539580031286312,0.027109390572656558,0.38473185510635377,92.07,99.78,7.930000000000007,0.21999999999999886
285,111150,0.04663388484563583,0.011396852517739321,0.01719246761640534,99.54727564102564,100.0,0.4527243589743648,0.0,0.031874098355257056,0.0222558462167088,0.38862595925331117,91.97,99.79,8.030000000000001,0.20999999999999375
286,111540,0.046670864178584175,0.011143960096897223,0.01770270383522774,99.51522435897436,100.0,0.4847756410256352,0.0,0.03199198879773104,0.023275354240514055,0.3853209847927094,92.01,99.8,7.989999999999995,0.20000000000000284
287,111930,0.046314826989785216,0.01114499018742488,0.016999550852088784,99.54527243589743,100.0,0.4547275641025692,0.0,0.03223439107967328,0.022358037248442444,0.3873713317394257,91.88,99.77,8.120000000000005,0.23000000000000398
288,112320,0.046758033067752156,0.011050721926566882,0.017075333525187884,99.49719551282051,99.9979967948718,0.502804487179489,0.0020032051282043994,0.03200145310993436,0.02193738237211976,0.3846522665977478,91.95,99.75,8.049999999999997,0.25
289,112710,0.046636582032228126,0.010178882036453639,0.01759899461056846,99.52724358974359,100.0,0.4727564102564088,0.0,0.031979364684865445,0.023603019835073735,0.3866928401947021,91.99,99.77,8.010000000000005,0.23000000000000398
290,113100,0.04600819013057611,0.009847362224872296,0.017652954813092946,99.55729166666667,100.0,0.4427083333333286,0.0,0.03186190279224251,0.022662609438352948,0.3886507499694824,91.91,99.75,8.090000000000003,0.25
291,113490,0.04641180282984025,0.010967350006103516,0.01818500647548204,99.47115384615384,100.0,0.5288461538461604,0.0,0.03223770177817043,0.022436630876758432,0.38462818970680235,91.89,99.78,8.11,0.21999999999999886
292,113880,0.04734350534585806,0.012314716363564515,0.016406952816013915,99.54326923076923,100.0,0.4567307692307736,0.0,0.03168450126165076,0.022532704510266267,0.3879932721138,91.99,99.73,8.010000000000005,0.269999999999996
293,114270,0.046599397903833634,0.010560420843271108,0.017437784936135778,99.52724358974359,100.0,0.4727564102564088,0.0,0.03217541416989097,0.022853326193894012,0.3849999231815338,91.92,99.78,8.079999999999998,0.21999999999999886
294,114660,0.04612572498810597,0.011466338084294246,0.01661656549683987,99.54126602564102,100.0,0.458733974358978,0.0,0.031559135340437104,0.021073561680467822,0.39169021430015566,91.89,99.78,8.11,0.21999999999999886
295,115050,0.046348187862298426,0.00972731113433838,0.01782789690485702,99.51121794871794,100.0,0.4887820512820582,0.0,0.03192432922653005,0.02345965482011626,0.38843681597709656,91.9,99.79,8.099999999999994,0.20999999999999375
296,115440,0.04758847860189585,0.011733732468042619,0.017671220931702127,99.4931891025641,100.0,0.5068108974358978,0.0,0.032357140432430216,0.02276336392269859,0.3861651326656342,91.9,99.76,8.099999999999994,0.23999999999999488
297,115830,0.048041633459237905,0.01042030652364095,0.018090300525550565,99.49719551282051,99.9979967948718,0.502804487179489,0.0020032051282043994,0.03282000746908067,0.02297287651255161,0.3894933023452759,91.89,99.74,8.11,0.2600000000000051
298,116220,0.04791403733766996,0.009491488872430263,0.016507598291485546,99.5673076923077,100.0,0.4326923076923066,0.0,0.033212263372879997,0.02296685870689682,0.3875164531707764,91.91,99.81,8.090000000000003,0.18999999999999773
299,116610,0.04802672618474716,0.010630150330372345,0.016295806180017115,99.54727564102564,100.0,0.4527243589743648,0.0,0.03189192844342582,0.022588011584704436,0.3875409900188446,92.01,99.78,7.989999999999995,0.21999999999999886
300,117000,0.046697039481921075,0.01084306973677415,0.016771058359732614,99.52524038461539,100.0,0.4747596153846132,0.0,0.03465453582473948,0.024525280240215833,0.3840812734127045,91.9,99.76,8.099999999999994,0.23999999999999488
301,117390,0.04614566839658297,0.010918987714327298,0.01710627902066335,99.54326923076923,100.0,0.4567307692307736,0.0,0.03185807904110679,0.022219820867610884,0.3868175453186035,92.02,99.79,7.980000000000004,0.20999999999999375
302,117780,0.0460684678493402,0.011396419696318797,0.017041179231511286,99.48317307692308,100.0,0.5168269230769198,0.0,0.03213437297676183,0.022776437711112107,0.3863338094711304,91.96,99.79,8.040000000000006,0.20999999999999375
303,118170,0.04634434932317489,0.010942808175698305,0.017629224728219785,99.50921474358974,100.0,0.4907852564102626,0.0,0.031348131879975524,0.021080524106568927,0.38910450820922854,91.84,99.78,8.159999999999997,0.21999999999999886
304,118560,0.046471766936473355,0.011207360487717848,0.017931789577078933,99.50721153846153,100.0,0.492788461538467,0.0,0.03223113168644,0.02350088916247404,0.38672261991500856,91.94,99.77,8.060000000000002,0.23000000000000398
305,118950,0.0474490116804074,0.010307882382319524,0.01783369577024132,99.47115384615384,100.0,0.5288461538461604,0.0,0.032408771635610845,0.02320866645136966,0.38717040033340455,91.9,99.79,8.099999999999994,0.20999999999999375
306,119340,0.04753890159802559,0.010775043414189266,0.017398166498587202,99.52323717948718,100.0,0.4767628205128176,0.0,0.032201365579532674,0.02304994909069206,0.38523942794799804,91.86,99.8,8.14,0.20000000000000284
307,119730,0.047423910483335836,0.010639419311132187,0.016506280771229797,99.55528846153847,100.0,0.444711538461533,0.0,0.03318240672727175,0.02392515653296362,0.3871591796875,91.93,99.79,8.069999999999993,0.20999999999999375
308,120120,0.04694298658615503,0.011557675630618365,0.01674763675994025,99.53525641025641,100.0,0.4647435897435912,0.0,0.0351338990126984,0.027230815042423296,0.3873045331001282,92.02,99.74,7.980000000000004,0.2600000000000051
309,120510,0.046507934423593376,0.010946854566916442,0.01740977763502787,99.53926282051282,100.0,0.4607371794871824,0.0,0.031568183174616175,0.022206940228426005,0.3865390248775482,91.97,99.79,8.030000000000001,0.20999999999999375
310,120900,0.04534448721469977,0.011011982575441018,0.017873754293825,99.453125,100.0,0.546875,0.0,0.03076913386960573,0.0211045892932747,0.38614706072807314,91.99,99.78,8.010000000000005,0.21999999999999886
311,121290,0.045504178756322615,0.0100053866704305,0.017173158121593774,99.51121794871794,100.0,0.4887820512820582,0.0,0.031056555011604405,0.02160303502143184,0.38665427532196045,92.03,99.79,7.969999999999999,0.20999999999999375
312,121680,0.04579033240293845,0.011716674535702437,0.01666465131327128,99.58333333333333,100.0,0.4166666666666714,0.0,0.0319997268387034,0.02331713785099078,0.385279909324646,92.02,99.77,7.980000000000004,0.23000000000000398
313,122070,0.04673522007771028,0.01028289794921875,0.017727146981857143,99.51522435897436,100.0,0.4847756410256352,0.0,0.03204314919966686,0.022406671620622466,0.387708406496048,91.89,99.74,8.11,0.2600000000000051
314,122460,0.04610638801868145,0.011224852464137933,0.016064221180903795,99.58934294871794,100.0,0.4106570512820582,0.0,0.03147092348412622,0.02305655841585956,0.38665155620574954,91.96,99.76,8.040000000000006,0.23999999999999488
315,122850,0.045701943299709225,0.010665209476764385,0.01711487945718452,99.53725961538461,100.0,0.4627403846153868,0.0,0.031900472278836405,0.02237519131431097,0.38238045449256897,92.02,99.75,7.980000000000004,0.25
316,123240,0.046393433595315,0.010487838891836312,0.0170051286319414,99.51923076923077,100.0,0.4807692307692264,0.0,0.03151532366305967,0.02141016042685207,0.38802151823043823,91.94,99.78,8.060000000000002,0.21999999999999886
317,123630,0.04647361987676376,0.010816357685969426,0.01626885842042378,99.54927884615384,99.9979967948718,0.4507211538461604,0.0020032051282043994,0.03141031084181387,0.021651937991757936,0.38486996688842773,91.97,99.76,8.030000000000001,0.23999999999999488
318,124020,0.04616730274298252,0.011190986021971092,0.01763708980825658,99.5292467948718,100.0,0.4707532051282044,0.0,0.03155088424682617,0.02302819565881657,0.38676372423171995,92.03,99.75,7.969999999999999,0.25
319,124410,0.046375067417438215,0.010942994631253755,0.0168181082394977,99.53926282051282,100.0,0.4607371794871824,0.0,0.03207515161248702,0.023431777954101562,0.3862344208240509,91.88,99.76,8.120000000000005,0.23999999999999488
320,124800,0.04688328779660739,0.010675619198725774,0.015719436939495304,99.61939102564102,100.0,0.380608974358978,0.0,0.031728219382370575,0.02212391020376471,0.38505515522956846,91.97,99.72,8.030000000000001,0.28000000000000114
321,125190,0.045930929673023715,0.011229354907304813,0.017799410992302,99.51722756410257,100.0,0.4827724358974308,0.0,0.03191698050197167,0.023175994052162655,0.38804325489997865,91.92,99.73,8.079999999999998,0.269999999999996
322,125580,0.04748925979320819,0.009951287660843286,0.017048354332860654,99.5332532051282,99.9979967948718,0.4667467948717956,0.0020032051282043994,0.03182549718060071,0.022481894191307358,0.3883108142852783,92.01,99.77,7.989999999999995,0.23000000000000398
323,125970,0.04617537107223119,0.009906964424328927,0.01658457620487286,99.58333333333333,100.0,0.4166666666666714,0.0,0.031610485873644865,0.021069306361524365,0.38620202255249025,92.01,99.79,7.989999999999995,0.20999999999999375
324,126360,0.04584455979176057,0.01067632772983649,0.016961955302693427,99.52724358974359,100.0,0.4727564102564088,0.0,0.03208861773527121,0.02338993398449089,0.3877862488269806,91.94,99.73,8.060000000000002,0.269999999999996
325,126750,0.046407288160079566,0.009123695202362843,0.01767679516417094,99.52123397435898,100.0,0.478766025641022,0.0,0.03229229057891459,0.022942198982721644,0.38641655764579774,92.01,99.75,7.989999999999995,0.25
326,127140,0.04786341557135949,0.01156766903706086,0.01763362191283168,99.5292467948718,100.0,0.4707532051282044,0.0,0.03233014179181449,0.02254903165599968,0.38934415531158445,92.04,99.74,7.959999999999994,0.2600000000000051
327,127530,0.0463521217688536,0.01085361700791579,0.017461641137309084,99.50520833333333,99.9979967948718,0.4947916666666714,0.0020032051282043994,0.031747624843935424,0.021374747722963744,0.389569225358963,91.96,99.76,8.040000000000006,0.23999999999999488
328,127920,0.04598791171342899,0.011628355735387558,0.016604060534005746,99.55729166666667,100.0,0.4427083333333286,0.0,0.031478426124476176,0.022143720071527023,0.38851870102882385,91.95,99.76,8.049999999999997,0.23999999999999488
329,128310,0.04517470751053248,0.010909049938886594,0.01720003997727942,99.5292467948718,100.0,0.4707532051282044,0.0,0.03191313562513907,0.022626234006278122,0.3867124342441559,92.04,99.74,7.959999999999994,0.2600000000000051
330,128700,0.046125507966066015,0.010843430421291253,0.016846381194101503,99.51722756410257,100.0,0.4827724358974308,0.0,0.03448634208003177,0.024957967709891404,0.39031450176239013,91.93,99.75,8.069999999999993,0.25
331,129090,0.04651363996359018,0.012078055357321715,0.01767104768361419,99.51322115384616,99.9979967948718,0.4867788461538396,0.0020032051282043994,0.03139805793762207,0.02222916144358961,0.386323203420639,91.91,99.73,8.090000000000003,0.269999999999996
332,129480,0.04606468738653721,0.011402499981415577,0.018004246615470412,99.46514423076923,100.0,0.5348557692307736,0.0,0.03432188154775885,0.02411342572562302,0.39184514813423155,91.91,99.79,8.090000000000003,0.20999999999999375
333,129870,0.04549715763483292,0.010798973914904472,0.016667187365237625,99.54727564102564,100.0,0.4527243589743648,0.0,0.030832338936721222,0.021891283083565628,0.3845207768917084,91.94,99.79,8.060000000000002,0.20999999999999375
334,130260,0.04591549910031832,0.011216343977512458,0.01608089894319001,99.59735576923077,100.0,0.4026442307692264,0.0,0.03136944770812988,0.022955176196520842,0.38906584515571596,91.89,99.78,8.11,0.21999999999999886
335,130650,0.04584701305780655,0.010715880760779747,0.017872472109798438,99.4931891025641,99.9979967948718,0.5068108974358978,0.0020032051282043994,0.03129128262966494,0.022706152517584306,0.3886883650302887,91.83,99.74,8.170000000000002,0.2600000000000051
336,131040,0.045697979437999234,0.01075419707176013,0.018163623879902446,99.52323717948718,100.0,0.4767628205128176,0.0,0.031159292293500295,0.020557874365697934,0.39066728286743163,91.9,99.77,8.099999999999994,0.23000000000000398
337,131430,0.045984435081481936,0.010600703801864233,0.016557904703912732,99.5673076923077,100.0,0.4326923076923066,0.0,0.030986677242230764,0.021729445155662826,0.38516332869529724,91.89,99.74,8.11,0.2600000000000051
338,131820,0.04518132209777832,0.011332283264551407,0.01707112367730588,99.51722756410257,100.0,0.4827724358974308,0.0,0.031034113485601884,0.02147746689711945,0.3887322384357452,91.91,99.72,8.090000000000003,0.28000000000000114
339,132210,0.046308283928113106,0.010713020349160218,0.017360436357856276,99.51923076923077,99.9979967948718,0.4807692307692264,0.0020032051282043994,0.03117591821694676,0.02160458323321765,0.38492763843536376,91.96,99.78,8.040000000000006,0.21999999999999886
340,132600,0.045614350759066065,0.01080783575009077,0.016233351573539084,99.55929487179488,100.0,0.4407051282051242,0.0,0.030995809579197363,0.021341390247586408,0.3885587382793427,91.94,99.81,8.060000000000002,0.18999999999999773
341,132990,0.045510284717266376,0.009553012481102576,0.017453478237327475,99.52724358974359,100.0,0.4727564102564088,0.0,0.03151864039747021,0.02226596240755878,0.3892014572620392,91.89,99.79,8.11,0.20999999999999375
342,133380,0.04559518435062506,0.010552534078940367,0.017309546126172137,99.5332532051282,100.0,0.4667467948717956,0.0,0.03191578237316276,0.0220043779928473,0.38794743542671206,91.95,99.75,8.049999999999997,0.25
343,133770,0.04586935532398713,0.010806881464444675,0.016494288921762162,99.55528846153847,100.0,0.444711538461533,0.0,0.03424891037277029,0.025185144400294825,0.3859568314552307,91.91,99.72,8.090000000000003,0.28000000000000114
344,134160,0.045677347060961604,0.011474219957987468,0.017372502436419614,99.54126602564102,100.0,0.458733974358978,0.0,0.031206505208075802,0.021892411799370487,0.3893507902622223,91.96,99.77,8.040000000000006,0.23000000000000398
345,134550,0.04569399784772824,0.01145173464065943,0.01703047944376102,99.52323717948718,100.0,0.4767628205128176,0.0,0.031712969647178166,0.02135252650780014,0.388118283033371,91.94,99.76,8.060000000000002,0.23999999999999488
346,134940,0.04588803817064334,0.01130974231622158,0.016456071067696962,99.55729166666667,99.9979967948718,0.4427083333333286,0.0020032051282043994,0.03140810773342471,0.022035761724544477,0.3900827109336853,91.9,99.79,8.099999999999994,0.20999999999999375
347,135330,0.04560880966675587,0.011289356305049016,0.01633988070803193,99.56530448717949,100.0,0.434695512820511,0.0,0.03147249885752231,0.02243866196161584,0.39047903480529783,91.95,99.75,8.049999999999997,0.25
348,135720,0.046568034856747355,0.011755779461982923,0.016114680590525936,99.54727564102564,100.0,0.4527243589743648,0.0,0.03167501280579386,0.02139475677586809,0.3892607235431671,91.9,99.74,8.099999999999994,0.2600000000000051
349,136110,0.04605015241182767,0.010271171423105093,0.01717729510154384,99.51322115384616,100.0,0.4867788461538396,0.0,0.03142917910708657,0.021261172958567172,0.3885517819404602,91.97,99.77,8.030000000000001,0.23000000000000398
350,136500,0.046240782126402244,0.010732711278475249,0.016510133935998265,99.55328525641026,100.0,0.4467147435897374,0.0,0.031901486312286766,0.021181272555001174,0.38501161584854127,91.88,99.7,8.120000000000005,0.29999999999999716
